10000
(84, 13)
(14, 2)
(0, 100)
(96, 34)
(86, 1)
(12, 47)
(37, 4)
(75, 80)
(98, 8)
(9, 26)
(6, 48)
(43, 33)
(82, 16)
(34, 83)
(35, 6)
(61, 68)
(46, 73)
(34, 75)
(3, 99)
(33, 31)
(64, 28)
(25, 18)
(60, 6)
(43, 60)
(19, 28)
(94, 96)
(21, 31)
(88, 51)
(53, 67)
(62, 23)
(99, 40)
(52, 39)
(79, 8)
(23, 49)
(16, 53)
(67, 60)
(40, 34)
(14, 9)
(36, 21)
(37, 23)
(63, 41)
(68, 70)
(47, 99)
(69, 33)
(45, 60)
(11, 2)
(72, 28)
(23, 12)
(20, 8)
(54, 44)
(18, 23)
(85, 90)
(86, 72)
(66, 44)
(74, 28)
(29, 14)
(70, 91)
(95, 66)
(28, 78)
(85, 65)
(64, 23)
(43, 14)
(82, 96)
(24, 5)
(100, 36)
(61, 3)
(72, 51)
(75, 52)
(17, 13)
(13, 74)
(67, 30)
(39, 43)
(48, 78)
(99, 100)
(22, 86)
(23, 82)
(57, 51)
(0, 97)
(88, 26)
(76, 97)
(3, 40)
(27, 74)
(82, 99)
(16, 49)
(21, 93)
(89, 42)
(93, 47)
(30, 20)
(26, 26)
(49, 75)
(80, 9)
(66, 66)
(75, 96)
(82, 37)
(26, 8)
(61, 88)
(35, 8)
(63, 68)
(62, 10)
(26, 15)
(14, 72)
(21, 0)
(40, 51)
(62, 77)
(8, 28)
(45, 59)
(25, 19)
(95, 23)
(17, 64)
(48, 81)
(19, 59)
(76, 3)
(72, 41)
(48, 92)
(76, 80)
(3, 2)
(61, 90)
(7, 16)
(20, 34)
(87, 88)
(2, 53)
(34, 13)
(68, 89)
(27, 21)
(78, 15)
(43, 75)
(54, 77)
(89, 92)
(89, 58)
(19, 73)
(34, 22)
(65, 90)
(41, 85)
(97, 44)
(1, 49)
(8, 55)
(26, 33)
(18, 8)
(60, 27)
(76, 61)
(71, 50)
(88, 80)
(12, 36)
(37, 98)
(30, 39)
(77, 53)
(76, 39)
(91, 78)
(25, 42)
(75, 26)
(80, 40)
(49, 66)
(43, 92)
(58, 97)
(57, 54)
(36, 2)
(60, 50)
(82, 0)
(27, 78)
(11, 61)
(54, 91)
(52, 69)
(53, 91)
(25, 4)
(81, 17)
(54, 63)
(7, 86)
(77, 36)
(94, 9)
(65, 23)
(23, 96)
(32, 68)
(90, 43)
(19, 31)
(47, 74)
(68, 17)
(26, 54)
(95, 59)
(85, 55)
(69, 47)
(48, 44)
(88, 39)
(97, 77)
(53, 7)
(40, 89)
(30, 88)
(53, 78)
(5, 18)
(17, 98)
(55, 0)
(27, 94)
(75, 43)
(77, 6)
(94, 74)
(4, 64)
(56, 98)
(65, 6)
(20, 17)
(41, 37)
(21, 27)
(97, 0)
(52, 20)
(5, 55)
(5, 19)
(98, 65)
(10, 15)
(51, 44)
(73, 46)
(60, 81)
(59, 94)
(84, 99)
(0, 33)
(81, 7)
(88, 88)
(91, 18)
(46, 67)
(93, 65)
(84, 10)
(37, 56)
(64, 47)
(42, 4)
(36, 51)
(18, 83)
(98, 64)
(36, 53)
(53, 32)
(63, 100)
(58, 59)
(14, 28)
(87, 44)
(41, 60)
(6, 74)
(2, 16)
(35, 12)
(64, 48)
(62, 74)
(19, 85)
(99, 18)
(67, 17)
(68, 50)
(85, 62)
(97, 15)
(75, 34)
(16, 28)
(28, 89)
(40, 32)
(93, 85)
(14, 38)
(50, 79)
(8, 32)
(84, 95)
(49, 21)
(76, 82)
(36, 34)
(2, 36)
(33, 74)
(100, 83)
(66, 80)
(95, 19)
(22, 18)
(36, 9)
(81, 66)
(45, 13)
(58, 92)
(54, 0)
(47, 21)
(97, 59)
(3, 7)
(27, 35)
(97, 90)
(23, 97)
(65, 71)
(13, 76)
(24, 77)
(93, 57)
(5, 70)
(13, 29)
(47, 60)
(19, 25)
(32, 50)
(7, 62)
(5, 20)
(28, 39)
(11, 92)
(80, 73)
(97, 54)
(41, 43)
(27, 4)
(95, 70)
(100, 15)
(96, 98)
(42, 79)
(89, 59)
(93, 2)
(22, 8)
(72, 87)
(45, 77)
(50, 58)
(69, 28)
(31, 75)
(39, 89)
(46, 42)
(85, 1)
(4, 47)
(86, 20)
(51, 42)
(68, 28)
(35, 62)
(75, 6)
(100, 56)
(100, 24)
(0, 98)
(1, 47)
(28, 74)
(71, 61)
(32, 19)
(9, 67)
(57, 74)
(25, 38)
(53, 66)
(41, 75)
(76, 81)
(94, 65)
(81, 60)
(82, 83)
(77, 55)
(67, 56)
(57, 29)
(72, 26)
(65, 39)
(7, 38)
(21, 61)
(98, 57)
(70, 62)
(61, 63)
(89, 26)
(97, 93)
(67, 1)
(62, 30)
(53, 48)
(13, 21)
(24, 50)
(71, 40)
(68, 79)
(70, 22)
(15, 47)
(36, 89)
(86, 100)
(89, 11)
(50, 52)
(51, 80)
(9, 86)
(52, 55)
(38, 71)
(98, 21)
(90, 74)
(57, 32)
(78, 97)
(98, 74)
(7, 87)
(29, 47)
(98, 4)
(20, 30)
(96, 87)
(60, 32)
(93, 17)
(48, 22)
(51, 18)
(99, 32)
(24, 47)
(83, 21)
(17, 34)
(14, 53)
(41, 89)
(59, 92)
(12, 78)
(95, 16)
(46, 53)
(46, 97)
(88, 72)
(4, 57)
(4, 82)
(56, 8)
(25, 90)
(24, 17)
(14, 56)
(28, 95)
(46, 16)
(90, 45)
(72, 17)
(57, 33)
(81, 26)
(64, 38)
(94, 35)
(30, 94)
(88, 24)
(42, 77)
(55, 32)
(14, 5)
(25, 61)
(89, 19)
(14, 78)
(84, 94)
(27, 49)
(4, 43)
(74, 9)
(91, 64)
(26, 6)
(1, 18)
(47, 3)
(46, 72)
(28, 18)
(95, 71)
(72, 95)
(62, 61)
(91, 36)
(72, 32)
(44, 38)
(91, 46)
(61, 27)
(88, 54)
(90, 91)
(31, 10)
(46, 62)
(4, 63)
(29, 10)
(78, 83)
(37, 57)
(81, 71)
(98, 20)
(41, 21)
(95, 39)
(6, 97)
(41, 34)
(74, 19)
(34, 35)
(48, 24)
(34, 94)
(95, 79)
(34, 85)
(47, 98)
(59, 19)
(38, 11)
(98, 98)
(34, 14)
(87, 19)
(54, 94)
(79, 4)
(26, 98)
(42, 50)
(7, 31)
(58, 65)
(69, 99)
(0, 53)
(77, 80)
(31, 13)
(65, 47)
(52, 11)
(58, 47)
(44, 63)
(94, 59)
(55, 45)
(52, 64)
(19, 16)
(91, 38)
(70, 12)
(30, 36)
(77, 89)
(47, 64)
(0, 52)
(96, 45)
(68, 46)
(79, 31)
(8, 50)
(99, 95)
(96, 94)
(63, 13)
(79, 16)
(80, 37)
(53, 55)
(9, 55)
(88, 66)
(90, 92)
(82, 39)
(34, 29)
(85, 16)
(9, 54)
(11, 77)
(36, 75)
(95, 13)
(81, 23)
(95, 8)
(45, 65)
(93, 71)
(73, 53)
(41, 67)
(6, 47)
(58, 11)
(50, 8)
(19, 29)
(73, 9)
(62, 12)
(5, 40)
(62, 35)
(0, 63)
(92, 36)
(97, 76)
(77, 71)
(32, 16)
(69, 70)
(0, 51)
(70, 52)
(68, 14)
(51, 54)
(19, 48)
(95, 43)
(19, 60)
(62, 88)
(51, 14)
(79, 93)
(27, 3)
(84, 26)
(86, 32)
(54, 59)
(3, 67)
(19, 71)
(95, 18)
(77, 82)
(70, 57)
(71, 47)
(65, 5)
(15, 87)
(55, 42)
(56, 41)
(48, 67)
(69, 75)
(42, 37)
(10, 31)
(68, 98)
(62, 55)
(85, 52)
(11, 29)
(46, 68)
(6, 5)
(61, 7)
(76, 1)
(100, 96)
(84, 85)
(91, 41)
(60, 87)
(67, 16)
(63, 56)
(43, 26)
(29, 26)
(49, 44)
(10, 87)
(65, 70)
(45, 3)
(84, 18)
(5, 74)
(34, 23)
(34, 5)
(85, 59)
(0, 77)
(23, 64)
(22, 12)
(8, 18)
(23, 16)
(38, 41)
(14, 24)
(84, 65)
(18, 71)
(94, 60)
(37, 60)
(79, 32)
(10, 13)
(11, 79)
(28, 97)
(87, 75)
(29, 16)
(18, 37)
(68, 43)
(16, 50)
(84, 29)
(95, 74)
(45, 94)
(31, 37)
(93, 30)
(12, 80)
(91, 6)
(70, 6)
(85, 27)
(40, 19)
(22, 27)
(4, 15)
(68, 58)
(30, 71)
(60, 54)
(91, 30)
(16, 15)
(26, 100)
(78, 35)
(20, 46)
(14, 14)
(93, 76)
(28, 12)
(69, 56)
(27, 10)
(78, 51)
(82, 95)
(44, 94)
(72, 55)
(59, 3)
(43, 89)
(15, 93)
(55, 38)
(100, 95)
(10, 54)
(38, 19)
(76, 41)
(36, 26)
(26, 86)
(36, 93)
(79, 40)
(42, 100)
(49, 99)
(28, 44)
(62, 16)
(93, 11)
(40, 56)
(78, 48)
(78, 30)
(89, 87)
(2, 14)
(0, 81)
(100, 63)
(14, 86)
(100, 44)
(30, 61)
(53, 42)
(62, 29)
(22, 51)
(89, 40)
(29, 43)
(45, 61)
(66, 43)
(82, 27)
(76, 26)
(55, 13)
(92, 68)
(42, 8)
(99, 78)
(19, 78)
(10, 8)
(62, 91)
(57, 20)
(39, 57)
(35, 50)
(63, 60)
(71, 64)
(50, 89)
(27, 85)
(5, 84)
(52, 84)
(33, 67)
(97, 100)
(21, 69)
(77, 58)
(59, 72)
(44, 88)
(15, 56)
(44, 40)
(75, 0)
(95, 73)
(78, 65)
(4, 31)
(75, 23)
(95, 46)
(27, 13)
(99, 71)
(91, 79)
(3, 100)
(98, 80)
(9, 63)
(70, 55)
(76, 55)
(22, 2)
(39, 13)
(20, 0)
(24, 10)
(20, 99)
(14, 79)
(1, 37)
(45, 58)
(1, 70)
(4, 25)
(70, 29)
(53, 58)
(95, 6)
(16, 52)
(59, 86)
(47, 27)
(51, 49)
(42, 29)
(14, 67)
(99, 51)
(6, 91)
(86, 10)
(8, 98)
(7, 21)
(64, 78)
(26, 5)
(12, 10)
(76, 89)
(6, 7)
(38, 83)
(2, 95)
(21, 2)
(57, 40)
(32, 34)
(1, 29)
(94, 98)
(63, 63)
(63, 70)
(16, 46)
(58, 14)
(79, 73)
(44, 75)
(58, 4)
(21, 3)
(22, 46)
(63, 46)
(98, 25)
(3, 21)
(15, 20)
(19, 67)
(62, 72)
(20, 91)
(25, 62)
(38, 15)
(100, 16)
(14, 39)
(22, 98)
(61, 66)
(79, 29)
(80, 58)
(9, 33)
(10, 72)
(53, 74)
(4, 19)
(8, 29)
(81, 31)
(95, 100)
(18, 46)
(99, 34)
(67, 45)
(36, 25)
(46, 91)
(29, 46)
(11, 82)
(65, 34)
(2, 71)
(91, 44)
(70, 87)
(25, 26)
(14, 95)
(20, 45)
(66, 96)
(85, 44)
(17, 42)
(71, 19)
(21, 86)
(15, 84)
(9, 91)
(6, 59)
(92, 54)
(73, 40)
(69, 53)
(63, 33)
(81, 15)
(2, 51)
(86, 46)
(78, 43)
(41, 77)
(83, 65)
(44, 12)
(57, 99)
(44, 83)
(85, 23)
(39, 58)
(81, 81)
(34, 28)
(65, 32)
(41, 86)
(99, 30)
(61, 49)
(38, 45)
(38, 85)
(0, 93)
(54, 12)
(44, 56)
(0, 78)
(51, 95)
(40, 53)
(72, 91)
(57, 14)
(10, 11)
(57, 25)
(61, 26)
(80, 41)
(85, 36)
(40, 63)
(99, 61)
(15, 27)
(31, 11)
(3, 89)
(88, 36)
(8, 46)
(19, 10)
(91, 29)
(79, 56)
(29, 17)
(41, 8)
(26, 1)
(40, 22)
(96, 55)
(30, 17)
(17, 33)
(91, 26)
(85, 82)
(28, 55)
(4, 40)
(33, 43)
(57, 57)
(72, 66)
(22, 22)
(74, 95)
(84, 62)
(73, 41)
(60, 45)
(98, 97)
(11, 5)
(82, 41)
(27, 41)
(70, 41)
(23, 63)
(28, 60)
(67, 93)
(3, 81)
(74, 8)
(100, 80)
(49, 26)
(86, 0)
(70, 98)
(38, 42)
(26, 73)
(71, 39)
(7, 98)
(10, 71)
(38, 51)
(70, 31)
(29, 51)
(52, 45)
(53, 75)
(40, 5)
(40, 94)
(92, 23)
(33, 13)
(43, 30)
(74, 7)
(2, 57)
(45, 71)
(100, 7)
(42, 88)
(89, 33)
(56, 81)
(87, 53)
(97, 58)
(93, 21)
(38, 66)
(56, 19)
(23, 25)
(77, 52)
(56, 79)
(58, 18)
(99, 65)
(32, 95)
(100, 74)
(25, 80)
(63, 48)
(61, 37)
(96, 79)
(92, 46)
(37, 44)
(36, 49)
(48, 47)
(71, 9)
(21, 97)
(91, 21)
(27, 53)
(65, 1)
(40, 17)
(33, 59)
(48, 2)
(38, 12)
(81, 28)
(11, 70)
(6, 36)
(22, 41)
(58, 83)
(15, 82)
(0, 54)
(60, 8)
(53, 22)
(38, 52)
(82, 82)
(14, 15)
(8, 76)
(69, 78)
(100, 59)
(6, 82)
(0, 76)
(26, 64)
(89, 2)
(100, 25)
(71, 93)
(82, 35)
(47, 10)
(17, 26)
(83, 94)
(65, 58)
(17, 5)
(73, 81)
(61, 33)
(21, 30)
(85, 96)
(25, 75)
(67, 67)
(25, 39)
(20, 67)
(41, 14)
(83, 93)
(70, 90)
(72, 62)
(37, 96)
(59, 11)
(12, 14)
(33, 38)
(67, 97)
(15, 94)
(28, 29)
(4, 49)
(71, 84)
(82, 42)
(68, 21)
(16, 61)
(42, 0)
(57, 28)
(55, 90)
(30, 43)
(83, 20)
(65, 77)
(88, 32)
(78, 58)
(23, 60)
(4, 70)
(11, 78)
(92, 67)
(30, 89)
(10, 27)
(41, 15)
(39, 10)
(83, 2)
(8, 84)
(9, 100)
(58, 72)
(50, 18)
(76, 8)
(54, 36)
(83, 37)
(50, 46)
(64, 86)
(14, 31)
(8, 94)
(67, 81)
(77, 9)
(13, 48)
(38, 97)
(45, 12)
(11, 6)
(28, 45)
(40, 86)
(78, 23)
(59, 74)
(46, 60)
(31, 38)
(37, 45)
(55, 47)
(29, 24)
(93, 98)
(90, 40)
(94, 99)
(25, 28)
(44, 17)
(13, 3)
(42, 35)
(80, 69)
(97, 71)
(69, 19)
(88, 62)
(86, 97)
(45, 9)
(18, 7)
(80, 53)
(80, 29)
(55, 92)
(54, 22)
(55, 62)
(36, 58)
(69, 6)
(44, 77)
(5, 42)
(50, 5)
(59, 79)
(18, 3)
(67, 73)
(36, 82)
(55, 81)
(68, 73)
(97, 49)
(26, 82)
(93, 23)
(52, 66)
(74, 91)
(43, 71)
(13, 17)
(92, 60)
(34, 44)
(30, 2)
(89, 77)
(28, 59)
(18, 89)
(92, 44)
(78, 93)
(46, 89)
(2, 13)
(37, 38)
(17, 57)
(100, 92)
(57, 44)
(35, 96)
(72, 14)
(72, 72)
(31, 65)
(40, 30)
(47, 70)
(10, 56)
(74, 85)
(80, 66)
(92, 84)
(45, 29)
(11, 33)
(45, 73)
(17, 80)
(50, 22)
(55, 91)
(17, 53)
(10, 29)
(29, 75)
(51, 19)
(19, 83)
(73, 58)
(68, 24)
(96, 78)
(30, 86)
(6, 85)
(89, 71)
(32, 26)
(20, 61)
(8, 71)
(47, 37)
(81, 88)
(25, 12)
(35, 69)
(84, 59)
(19, 15)
(86, 75)
(69, 29)
(84, 61)
(62, 56)
(4, 12)
(92, 52)
(17, 31)
(71, 38)
(5, 45)
(79, 14)
(94, 53)
(93, 4)
(45, 89)
(80, 19)
(99, 19)
(57, 1)
(62, 46)
(45, 26)
(76, 42)
(49, 84)
(15, 74)
(98, 59)
(73, 89)
(91, 92)
(51, 52)
(20, 79)
(52, 4)
(22, 38)
(60, 28)
(9, 48)
(91, 70)
(54, 95)
(46, 38)
(32, 10)
(50, 61)
(21, 45)
(37, 52)
(65, 53)
(30, 44)
(64, 76)
(55, 55)
(81, 18)
(89, 85)
(51, 57)
(80, 83)
(11, 0)
(45, 40)
(72, 48)
(90, 28)
(70, 53)
(46, 63)
(69, 9)
(94, 89)
(69, 20)
(78, 74)
(83, 41)
(67, 70)
(88, 75)
(59, 78)
(6, 39)
(8, 17)
(26, 37)
(20, 92)
(76, 47)
(53, 38)
(86, 41)
(17, 63)
(96, 59)
(84, 92)
(0, 0)
(1, 86)
(40, 23)
(94, 25)
(6, 41)
(22, 63)
(66, 2)
(65, 28)
(88, 25)
(75, 28)
(43, 66)
(73, 83)
(43, 25)
(75, 100)
(68, 20)
(84, 27)
(18, 77)
(94, 1)
(69, 76)
(11, 97)
(39, 5)
(73, 60)
(44, 0)
(5, 11)
(24, 82)
(99, 86)
(53, 8)
(73, 17)
(99, 91)
(50, 24)
(7, 73)
(5, 62)
(43, 39)
(62, 78)
(92, 22)
(74, 75)
(94, 83)
(23, 35)
(16, 90)
(97, 37)
(42, 7)
(55, 11)
(3, 64)
(1, 60)
(97, 29)
(9, 99)
(90, 61)
(36, 44)
(45, 21)
(70, 18)
(54, 10)
(3, 59)
(89, 34)
(27, 25)
(28, 17)
(2, 94)
(83, 17)
(41, 46)
(91, 39)
(100, 84)
(13, 15)
(74, 16)
(85, 33)
(61, 85)
(88, 23)
(16, 58)
(98, 49)
(54, 13)
(27, 59)
(12, 63)
(42, 51)
(45, 87)
(39, 37)
(93, 62)
(39, 39)
(23, 76)
(98, 3)
(10, 85)
(8, 89)
(61, 94)
(62, 76)
(26, 60)
(34, 72)
(47, 65)
(56, 44)
(56, 95)
(17, 27)
(15, 37)
(97, 2)
(84, 4)
(20, 54)
(36, 92)
(35, 22)
(59, 52)
(9, 49)
(62, 63)
(97, 95)
(10, 51)
(4, 62)
(79, 44)
(22, 42)
(96, 29)
(75, 90)
(18, 52)
(59, 82)
(5, 69)
(73, 13)
(24, 45)
(13, 7)
(92, 63)
(45, 69)
(47, 59)
(22, 68)
(28, 83)
(60, 4)
(44, 28)
(5, 100)
(19, 80)
(99, 81)
(46, 82)
(85, 5)
(13, 61)
(34, 91)
(65, 37)
(36, 74)
(2, 100)
(59, 32)
(90, 66)
(60, 84)
(63, 55)
(65, 16)
(97, 5)
(90, 16)
(0, 45)
(85, 83)
(30, 48)
(1, 97)
(34, 76)
(46, 93)
(66, 17)
(30, 21)
(99, 74)
(70, 40)
(100, 62)
(17, 56)
(91, 17)
(22, 37)
(50, 48)
(11, 53)
(6, 9)
(39, 59)
(42, 91)
(14, 61)
(18, 72)
(25, 74)
(81, 96)
(7, 7)
(29, 20)
(78, 96)
(30, 85)
(26, 87)
(27, 73)
(43, 41)
(1, 50)
(69, 60)
(59, 31)
(18, 68)
(59, 5)
(60, 80)
(42, 30)
(36, 15)
(88, 79)
(51, 72)
(98, 85)
(34, 49)
(31, 70)
(7, 70)
(3, 95)
(21, 99)
(34, 73)
(83, 98)
(66, 23)
(16, 84)
(6, 80)
(18, 15)
(28, 57)
(63, 80)
(56, 84)
(69, 62)
(60, 43)
(24, 94)
(39, 32)
(53, 1)
(40, 75)
(88, 44)
(34, 62)
(60, 46)
(96, 10)
(64, 93)
(22, 96)
(68, 39)
(4, 34)
(29, 33)
(86, 25)
(62, 52)
(53, 43)
(50, 32)
(68, 69)
(88, 83)
(57, 78)
(54, 34)
(57, 63)
(8, 15)
(35, 84)
(92, 56)
(16, 66)
(34, 34)
(10, 34)
(21, 85)
(12, 6)
(84, 75)
(24, 64)
(1, 4)
(62, 43)
(0, 69)
(5, 59)
(9, 9)
(56, 3)
(32, 37)
(4, 72)
(70, 19)
(13, 4)
(58, 48)
(67, 69)
(40, 78)
(3, 42)
(79, 36)
(89, 82)
(53, 10)
(46, 100)
(79, 17)
(16, 73)
(62, 37)
(70, 99)
(86, 85)
(74, 97)
(55, 23)
(79, 35)
(45, 0)
(77, 62)
(13, 41)
(40, 84)
(56, 69)
(40, 76)
(24, 79)
(96, 90)
(59, 85)
(76, 62)
(100, 68)
(16, 9)
(80, 16)
(4, 83)
(80, 43)
(32, 6)
(25, 13)
(13, 73)
(41, 99)
(14, 26)
(30, 57)
(60, 92)
(6, 58)
(12, 60)
(61, 73)
(0, 61)
(68, 49)
(7, 37)
(23, 55)
(35, 94)
(91, 1)
(6, 22)
(49, 50)
(88, 78)
(24, 75)
(58, 37)
(58, 30)
(57, 55)
(79, 42)
(74, 41)
(90, 67)
(61, 75)
(94, 70)
(99, 99)
(15, 99)
(65, 35)
(51, 1)
(100, 79)
(92, 97)
(71, 95)
(7, 100)
(77, 33)
(9, 31)
(60, 15)
(74, 21)
(0, 55)
(45, 70)
(39, 64)
(30, 92)
(81, 40)
(38, 81)
(41, 18)
(91, 73)
(24, 60)
(24, 13)
(82, 85)
(20, 40)
(10, 100)
(58, 34)
(85, 8)
(22, 58)
(33, 48)
(83, 32)
(52, 87)
(20, 83)
(76, 59)
(48, 52)
(44, 11)
(2, 72)
(68, 92)
(10, 60)
(65, 41)
(92, 59)
(5, 49)
(9, 14)
(24, 49)
(54, 47)
(27, 22)
(20, 39)
(44, 19)
(84, 98)
(80, 1)
(11, 94)
(30, 70)
(33, 45)
(18, 32)
(95, 37)
(53, 34)
(65, 81)
(74, 96)
(18, 38)
(37, 27)
(75, 15)
(48, 63)
(43, 29)
(57, 0)
(43, 79)
(39, 75)
(87, 87)
(9, 53)
(4, 16)
(59, 59)
(7, 49)
(47, 50)
(93, 22)
(18, 6)
(36, 87)
(10, 99)
(20, 76)
(48, 82)
(32, 98)
(70, 32)
(39, 69)
(76, 21)
(97, 80)
(20, 12)
(81, 51)
(22, 3)
(86, 40)
(73, 75)
(91, 54)
(16, 34)
(23, 20)
(36, 79)
(15, 78)
(9, 45)
(79, 60)
(22, 47)
(20, 50)
(13, 91)
(91, 7)
(13, 58)
(98, 1)
(73, 95)
(75, 39)
(39, 67)
(32, 29)
(52, 41)
(61, 6)
(64, 71)
(50, 38)
(40, 65)
(22, 9)
(9, 92)
(96, 85)
(63, 27)
(95, 26)
(40, 36)
(51, 23)
(0, 19)
(92, 95)
(23, 45)
(58, 50)
(48, 89)
(18, 2)
(77, 16)
(57, 18)
(26, 89)
(66, 24)
(24, 87)
(25, 96)
(35, 1)
(58, 20)
(10, 79)
(66, 79)
(17, 70)
(94, 8)
(33, 24)
(56, 47)
(84, 56)
(60, 17)
(87, 33)
(56, 16)
(45, 88)
(72, 44)
(81, 98)
(25, 8)
(33, 89)
(76, 64)
(95, 22)
(67, 64)
(90, 60)
(11, 18)
(91, 99)
(93, 89)
(57, 24)
(52, 1)
(87, 26)
(99, 13)
(89, 80)
(85, 64)
(78, 37)
(79, 49)
(68, 65)
(74, 74)
(31, 83)
(42, 89)
(75, 95)
(22, 50)
(94, 58)
(92, 0)
(10, 52)
(59, 84)
(73, 98)
(63, 7)
(18, 45)
(62, 100)
(68, 19)
(52, 82)
(77, 76)
(63, 14)
(61, 9)
(64, 65)
(47, 34)
(68, 83)
(53, 53)
(3, 23)
(65, 96)
(78, 59)
(17, 20)
(89, 63)
(26, 19)
(56, 50)
(74, 66)
(9, 46)
(93, 10)
(51, 73)
(78, 50)
(33, 79)
(43, 12)
(74, 20)
(47, 87)
(4, 9)
(42, 99)
(49, 17)
(18, 90)
(49, 83)
(95, 49)
(97, 13)
(76, 48)
(62, 73)
(2, 66)
(78, 49)
(93, 34)
(74, 38)
(2, 62)
(78, 24)
(23, 36)
(92, 79)
(58, 90)
(76, 84)
(32, 72)
(79, 80)
(24, 12)
(24, 69)
(34, 16)
(41, 87)
(27, 36)
(2, 46)
(38, 36)
(100, 34)
(1, 67)
(4, 27)
(44, 91)
(14, 100)
(16, 41)
(82, 14)
(5, 94)
(23, 53)
(23, 59)
(26, 21)
(73, 86)
(52, 83)
(29, 40)
(28, 46)
(26, 16)
(99, 60)
(81, 97)
(3, 10)
(59, 13)
(24, 100)
(13, 51)
(70, 72)
(70, 26)
(72, 36)
(39, 18)
(54, 4)
(24, 92)
(44, 44)
(98, 10)
(89, 94)
(94, 18)
(34, 7)
(31, 69)
(17, 43)
(87, 3)
(100, 87)
(25, 70)
(66, 94)
(7, 45)
(20, 66)
(78, 44)
(46, 17)
(83, 26)
(81, 45)
(66, 91)
(98, 28)
(29, 94)
(96, 93)
(83, 51)
(31, 95)
(47, 2)
(87, 78)
(91, 48)
(57, 6)
(71, 10)
(2, 26)
(93, 67)
(65, 66)
(53, 47)
(87, 42)
(70, 97)
(14, 10)
(47, 6)
(17, 18)
(66, 26)
(85, 100)
(50, 71)
(100, 60)
(58, 82)
(88, 27)
(15, 9)
(85, 26)
(49, 16)
(31, 84)
(35, 53)
(74, 43)
(74, 69)
(72, 86)
(31, 33)
(33, 23)
(5, 77)
(68, 62)
(85, 74)
(47, 68)
(44, 69)
(48, 62)
(36, 5)
(68, 10)
(27, 26)
(81, 80)
(81, 56)
(91, 56)
(38, 30)
(25, 37)
(64, 67)
(80, 35)
(11, 86)
(24, 55)
(87, 35)
(69, 54)
(86, 73)
(68, 56)
(9, 95)
(7, 13)
(24, 99)
(49, 55)
(25, 95)
(93, 63)
(28, 10)
(43, 50)
(41, 11)
(3, 25)
(8, 43)
(24, 65)
(52, 94)
(63, 78)
(4, 60)
(12, 49)
(22, 56)
(48, 96)
(95, 91)
(7, 17)
(36, 46)
(23, 30)
(99, 73)
(61, 0)
(28, 70)
(65, 75)
(87, 5)
(25, 41)
(62, 32)
(43, 6)
(99, 8)
(51, 94)
(41, 39)
(96, 4)
(19, 12)
(62, 48)
(91, 77)
(15, 89)
(3, 50)
(81, 75)
(4, 50)
(33, 39)
(4, 52)
(72, 31)
(9, 18)
(89, 69)
(85, 51)
(55, 17)
(16, 78)
(97, 81)
(56, 11)
(32, 87)
(80, 20)
(52, 52)
(50, 19)
(74, 5)
(10, 65)
(55, 25)
(67, 87)
(83, 44)
(62, 98)
(90, 73)
(47, 81)
(41, 100)
(14, 76)
(82, 19)
(72, 75)
(36, 62)
(23, 80)
(11, 73)
(59, 23)
(16, 18)
(91, 85)
(28, 75)
(48, 13)
(64, 22)
(23, 87)
(51, 74)
(19, 89)
(20, 71)
(0, 59)
(7, 75)
(98, 72)
(67, 35)
(72, 61)
(65, 54)
(13, 98)
(17, 45)
(49, 20)
(79, 7)
(71, 81)
(51, 8)
(31, 2)
(57, 9)
(89, 27)
(23, 94)
(26, 50)
(60, 53)
(79, 39)
(49, 89)
(57, 90)
(9, 24)
(6, 44)
(58, 0)
(15, 42)
(42, 21)
(90, 6)
(46, 98)
(93, 38)
(66, 6)
(80, 48)
(86, 11)
(10, 3)
(76, 96)
(95, 11)
(54, 58)
(65, 93)
(51, 87)
(92, 15)
(49, 13)
(25, 31)
(45, 36)
(23, 57)
(96, 73)
(19, 4)
(50, 3)
(44, 20)
(52, 49)
(17, 97)
(21, 35)
(88, 46)
(92, 42)
(60, 93)
(74, 62)
(49, 22)
(68, 38)
(70, 15)
(48, 97)
(34, 19)
(51, 55)
(51, 33)
(94, 4)
(82, 57)
(36, 96)
(3, 47)
(20, 10)
(10, 28)
(30, 23)
(31, 14)
(77, 88)
(55, 33)
(44, 58)
(12, 67)
(73, 85)
(69, 49)
(12, 66)
(76, 66)
(63, 17)
(68, 76)
(62, 6)
(51, 83)
(29, 0)
(7, 20)
(32, 45)
(44, 90)
(74, 37)
(56, 6)
(6, 33)
(30, 27)
(8, 23)
(7, 0)
(89, 35)
(40, 80)
(91, 87)
(79, 61)
(15, 29)
(59, 38)
(33, 63)
(66, 30)
(94, 81)
(33, 18)
(56, 34)
(94, 11)
(36, 20)
(8, 74)
(52, 63)
(94, 71)
(91, 23)
(45, 14)
(93, 29)
(84, 38)
(31, 18)
(24, 61)
(11, 30)
(99, 94)
(1, 27)
(39, 17)
(71, 86)
(62, 9)
(56, 88)
(43, 57)
(83, 46)
(55, 68)
(0, 27)
(42, 54)
(85, 31)
(30, 68)
(11, 59)
(62, 26)
(39, 12)
(74, 57)
(14, 91)
(41, 27)
(79, 98)
(81, 54)
(79, 30)
(92, 21)
(58, 25)
(27, 84)
(90, 17)
(83, 27)
(67, 44)
(55, 70)
